"table_name","field_name","language","translation","record_id","record_sub_id","field_value"
"stops","stop_name","ga","An Fhorrach Mhór","3-826000023","",""
"stops","stop_name","ga","An Fhorrach Mhór","3-826000024","",""
"stops","stop_name","ga","Béal Átha an Tuair","3-826000025","",""
"stops","stop_name","ga","Stáisiún Droichead Nua","3-826000026","",""
"stops","stop_name","ga","Ceárach","3-826000027","",""
"stops","stop_name","ga","Ceárach","3-826000028","",""
"stops","stop_name","ga","Baile Éide","3-826000031","",""
"stops","stop_name","ga","Teach an Dá Mhíle","3-826000032","",""
"stops","stop_name","ga","Ospidéal an Náis","3-826000033","",""
"stops","stop_name","ga","Thiar na Corrchoille","3-826000034","",""
"stops","stop_name","ga","Thiar na Corrchoille","3-826000035","",""
"stops","stop_name","ga","Coill Daingin","3-826000036","",""
"stops","stop_name","ga","Teach an Dá Mhíle","3-826000039","",""
"stops","stop_name","ga","Ionad Sláinte Baile Átha Í","3-826000046","",""
"stops","stop_name","ga","Béal Átha an Tuair","3-826000050","",""
"stops","stop_name","ga","An Baile Gallda","3-826000060","",""
"stops","stop_name","ga","Stáisiún Chill Dara","3-826000061","",""
"stops","stop_name","ga","An Baile Gallda","3-826000062","",""
"stops","stop_name","ga","Maoin","3-826000076","",""
"stops","stop_name","ga","Tigh Moling","3-826000080","",""
"stops","stop_name","ga","Tigh Moling","3-826000081","",""
"stops","stop_name","ga","Sráid Éadbhaird","3-826000084","",""
"stops","stop_name","ga","Ospidéal an Náis","3-826000121","",""
"stops","stop_name","ga","Stáisiún Chill Dara","3-826000129","",""
"stops","stop_name","ga","Mainistir an Ráth Bhríde","3-826000130","",""
"stops","stop_name","ga","Scoil Mharcais","3-826000139","",""
"stops","stop_name","ga","Sráid an Bhodastóic","3-826000149","",""
"stops","stop_name","ga","Oispidéal Naomh Uinscann","3-826000150","",""
"stops","stop_name","ga","Baile Bhaltair","3-826000154","",""
"stops","stop_name","ga","Teach Lourdesville","3-826000155","",""
"stops","stop_name","ga","Club Gailf Chill Dara","3-826000157","",""
"stops","stop_name","ga","Club Gailf Chill Dara","3-826000164","",""
"stops","stop_name","ga","Teach Lourdesville","3-826000166","",""
"stops","stop_name","ga","Cuan Mhuire","3-826000170","",""
"stops","stop_name","ga","Baile an Mhuilinn","3-8260B1025401","",""
"stops","stop_name","ga","Allen","3-8260B1026501","",""
"stops","stop_name","ga","Cill Maodhóg","3-8260B1026701","",""
"stops","stop_name","ga","Coill Dubh","3-8260B1027001","",""
"stops","stop_name","ga","Fiodh Alúine","3-8260B1027101","",""
"stops","stop_name","ga","Baile an Mhuilinn","3-8260B1030001","",""
"stops","stop_name","ga","Co Co Chill Dara","3-8260B1038301","",""
"stops","stop_name","ga","Páirc an Naisc Theas","3-8260B1038501","",""
"stops","stop_name","ga","An Droichead Nua","3-8260B1039201","",""
"stops","stop_name","ga","Sráid Éadbhaird","3-8260B1039301","",""
"stops","stop_name","ga","Br Gort an Mhúraigh","3-8260B1039401","",""
"stops","stop_name","ga","Bóthar na Faiche","3-8260B1039501","",""
"stops","stop_name","ga","Bóthar na Faiche","3-8260B1040901","",""
"stops","stop_name","ga","IM an Droichid Nua","3-8260B1041001","",""
"stops","stop_name","ga","An Droichead Nua","3-8260B1041101","",""
"stops","stop_name","ga","Páirc an Naisc Theas","3-8260B1041801","",""
"stops","stop_name","ga","Stáisiún Dóiteáin","3-8260B1041901","",""
"stops","stop_name","ga","Dunnes Droichead Nua","3-8260B105761","",""
"stops","stop_name","ga","Dunnes Droichead Nua","3-8260B105771","",""
"stops","stop_name","ga","Baile Sonnáin","3-8260B105931","",""
"stops","stop_name","ga","Fiodh Alúine","3-8260B1324501","",""
"stops","stop_name","ga","Coill Dubh","3-8260B1326101","",""
"stops","stop_name","ga","Cill Chuillinn","3-8260B1326401","",""
"stops","stop_name","ga","Cill Uasaille","3-8260B1329501","",""
"stops","stop_name","ga","Baile Átha Í","3-8260B1355802","",""
"stops","stop_name","ga","Cill Uasaille","3-8260B136361","",""
"stops","stop_name","ga","Luí Na Gréine","3-8260B136391","",""
"stops","stop_name","ga","Luí Na Gréine","3-8260B136401","",""
"stops","stop_name","ga","Baile Átha Í","3-8260B136421","",""
"stops","stop_name","ga","Cill Chuillinn","3-8260B136431","",""
"stops","stop_name","ga","Mainistir Eimhín","3-8260B136501","",""
"stops","stop_name","ga","Cn Gort an Mhúraigh","3-8260B1369901","",""
"stops","stop_name","ga","An Nás","3-8260B1370001","",""
"stops","stop_name","ga","An Nás","3-8260B1370301","",""
"stops","stop_name","ga","Baile Sonnáin","3-8260B1408801","",""
"stops","stop_name","ga","Monasterevin","3-8260B1523601","",""
"stops","stop_name","ga","Cill Maodhóg","3-8260B1524001","",""
"stops","stop_name","ga","Alúine","3-8260B5584101","",""
"stops","stop_name","ga","An Baile Mór","3-8260DB007289","",""
"stops","stop_name","ga","Sráid an Bhodastóic","3-8260LL10112","",""
"stops","stop_name","ga","Oispidéal Naomh Uinscann","3-8260LL10114","",""
"stops","stop_name","ga","Cuan Mhuire","3-8260LL10115","",""
"stops","stop_name","ga","Baile Nua Bheirt","3-8260LL10116","",""
"stops","stop_name","ga","Teampall Chill Bhearaigh","3-8260LL10117","",""
"stops","stop_name","ga","Coill Daingin","3-8260LL10119","",""
"stops","stop_name","ga","Baile Bhaltair","3-8260LL10120","",""
"stops","stop_name","ga","An Urnaí O'Brien","3-8260LL10121","",""
"stops","stop_name","ga","Srbhl Chill Dara","3-8260LL10123","",""
"stops","stop_name","ga","Staid na gcúnna Dhroichead Nua","3-8260LL10129","",""
"stops","stop_name","ga","Staid na gcúnna Dhroichead Nua","3-8260LL10135","",""
"stops","stop_name","ga","An Urnaí O'Brien","3-8260LL10141","",""
"stops","stop_name","ga","Teampall Chill Bhearaigh","3-8260LL10144","",""
"stops","stop_name","ga","Baile Nua Bheirt","3-8260LL10145","",""
"stops","stop_name","ga","Ionad Sláinte Baile Átha Í","3-8260LL10148","",""
"stops","stop_name","ga","An Chill","3-8260LL11242","",""
"stops","stop_name","ga","Stáisiún Bhaile Átha Í","3-8260LL11278","",""
"stops","stop_name","ga","Clós Choill an Chip","3-8260LL11279","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11534","",""
"stops","stop_name","ga","Bonn Bhaile Mhóir","3-8260LL11535","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11536","",""
"stops","stop_name","ga","Áth Garbháin","3-8260LL11670","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11671","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11672","",""
"stops","stop_name","ga","Gráinseach an Churraigh","3-8260LL11674","",""
"stops","stop_name","ga","Gráin an Churraigh","3-8260LL11675","",""
"stops","stop_name","ga","Coill Bhéalain","3-8260LL11676","",""
"stops","stop_name","ga","Coill Bhéalain","3-8260LL11677","",""
"stops","stop_name","ga","Séipéal Chill Choileáin","3-8260LL11678","",""
"stops","stop_name","ga","Crois Chinn Eich","3-8260LL11679","",""
"stops","stop_name","ga","Crois Chinn Eich","3-8260LL11680","",""
"stops","stop_name","ga","Halla na Life","3-8260LL11681","",""
"stops","stop_name","ga","Halla na Life","3-8260LL11682","",""
"stops","stop_name","ga","Radharc an tsléibhe","3-8260LL11683","",""
"stops","stop_name","ga","Radharc an tsléibhe","3-8260LL11684","",""
"stops","stop_name","ga","Scoil Bhríde","3-8260LL11685","",""
"stops","stop_name","ga","Scoil Bhríde","3-8260LL11686","",""
"stops","stop_name","ga","Reilig Chonlao","3-8260LL11687","",""
"stops","stop_name","ga","Reilig Chonlao","3-8260LL11688","",""
"stops","stop_name","ga","Áth Garbháin","3-8260LL11689","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11690","",""
"stops","stop_name","ga","Baile na mbreatnach","3-8260LL11691","",""
"stops","stop_name","ga","Na Daracha Geala","3-8260LL11692","",""
"stops","stop_name","ga","Na Daracha Geala","3-8260LL11693","",""
"stops","stop_name","ga","Séipéal Chill Choileáin","3-8260LL11786","",""
"stops","stop_name","ga","An Gort Leathan","3-8260LL11797","",""
"stops","stop_name","ga","An Gort Leathan","3-8260LL11798","",""
"stops","stop_name","ga","Esmondale","3-8260LL11799","",""
"stops","stop_name","ga","Esmondale","3-8260LL11800","",""
"stops","stop_name","ga","Cúirt Cheanannais","3-8260LL11931","",""
"stops","stop_name","ga","Kennycourt","3-8260LL11932","",""
"stops","stop_name","ga","Esker Lea","3-8260LL11939","",""
"stops","stop_name","ga","Esker Lea","3-8260LL11940","",""
"stops","stop_name","ga","Cearnóg Chill Choileáin","3-8260LL11941","",""
"stops","stop_name","ga","Cearnóg Chill Choileáin","3-8260LL11942","",""
"stops","stop_name","ga","Marglann Laighean Chill Choileáin","3-8260LL11943","",""
"stops","stop_name","ga","Marglann Laighean Chill Choileáin","3-8260LL11944","",""
"stops","stop_name","ga","Mainistir an Ráth Bhríde","3-8260LL11950","",""
"stops","stop_name","ga","Ché na Bearú Baile Átha Í","3-8260LL11951","",""
"stops","stop_name","ga","Cill Bhearaigh","3-8260LL11953","",""
"stops","stop_name","ga","Cill Bhearaigh","3-8260LL11954","",""
"stops","stop_name","ga","Cearnóg Chill Dara","3-8260LL11955","",""
"stops","stop_name","ga","Cearnóg Chill Dara","3-8260LL11956","",""
"stops","stop_name","ga","Sráid Shéarlait Droichead Nua","3-8260LL11957","",""
"stops","stop_name","ga","Bóthar an Stáisiúin","3-8260LL12037","",""
"stops","stop_name","ga","Baile an Riobardaigh","3-8260LL12051","",""
"stops","stop_name","ga","Baile an Riobardaigh","3-8260LL12052","",""
"stops","stop_name","ga","Fiodh Alúine","3-8260LL12053","",""
"stops","stop_name","ga","Bonn Bhaile Mhóir","3-8260LL12095","",""
"stops","stop_name","ga","An Baile Mór","3-8260LL12096","",""
"stops","stop_name","ga","Cumann Forbartha Pobail Fiodh Alúine","3-8260LL12220","",""
"stops","stop_name","ga","Fiodh Alúine","3-8260LL12221","",""
"stops","stop_name","ga","An Loilíoch Mhór","3-8260LL12222","",""
"stops","stop_name","ga","An Loilíoch Mhór","3-8260LL12223","",""
"stops","stop_name","ga","An Baile Nua","3-8260LL12224","",""
"stops","stop_name","ga","An Baile Nua","3-8260LL12225","",""
"stops","stop_name","ga","CLG Ráth Iomgháin","3-8260LL12226","",""
"stops","stop_name","ga","CLG Ráth Iomgháin","3-8260LL12227","",""
"stops","stop_name","ga","Ráth Iomgháin","3-8260LL12228","",""
"stops","stop_name","ga","Ráth Iomgháin","3-8260LL12229","",""
"stops","stop_name","ga","Ard Mhuire","3-8260LL12230","",""
"stops","stop_name","ga","Mullach an Truis","3-8260LL12231","",""
"stops","stop_name","ga","Mullach an Truis","3-8260LL12232","",""
"stops","stop_name","ga","Crois Tulaigh Loiste","3-8260LL12233","",""
"stops","stop_name","ga","Crois Tulaigh Loiste","3-8260LL12234","",""
"stops","stop_name","ga","Crois Cnocán an Rísigh","3-8260LL12235","",""
"stops","stop_name","ga","Crois Cnocán an Rísigh","3-8260LL12236","",""
"stops","stop_name","ga","Coill na Seanghráinsí","3-8260LL12238","",""
"stops","stop_name","ga","Stáisiún Mainistir Eimhín","3-8260LL12241","",""
"stops","stop_name","ga","Stáisiún Mainistir Eimhín","3-8260LL12242","",""
"stops","stop_name","ga","Scoil Naomh Peadar","3-8260LL12243","",""
"stops","stop_name","ga","Scoil Naomh Peadar","3-8260LL12244","",""
"stops","stop_name","ga","Ionad Siopadóireachta Mainistir Eimhín","3-8260LL12245","",""
"stops","stop_name","ga","Ionad Siopadóireachta Mainistir Eimhín","3-8260LL12246","",""
"stops","stop_name","ga","Meánscoil Naomh Pól","3-8260LL12249","",""
"stops","stop_name","ga","Coill Daingin","3-8260LL12250","",""
"stops","stop_name","ga","Coill Daingin","3-8260LL12251","",""
"stops","stop_name","ga","Coláiste Áth Í","3-8260LL12252","",""
"stops","stop_name","ga","Coláiste Áth Í","3-8260LL12253","",""
"stops","stop_name","ga","Ráth Stíobhaird","3-8260LL12254","",""
"stops","stop_name","ga","Ráth Stíobhaird","3-8260LL12255","",""
"stops","stop_name","ga","Sráid Stanhope Baile Átha Í","3-8260LL12256","",""
"stops","stop_name","ga","Sráid Stanhope Baile Átha Í","3-8260LL12257","",""
"stops","stop_name","ga","Ard Mhuire","3-8260LL12362","",""
"stops","stop_name","ga","Mainistir Eimhín","3-8260LL12720","",""
"stops","stop_name","ga","Coill na Seanghráinsí","3-8260LL12721","",""
"stops","stop_name","ga","Bóthar na Plandlainne","3-8260LL13717","",""
"stops","stop_name","ga","Bóthar na Plandlainne","3-8260LL13718","",""
"stops","stop_name","ga","Ionad Dúlra Mhóin Alúine","3-8260LL14186","",""
"stops","stop_name","ga","Ionad Dúlra Mhóin Alúine","3-8260LL14187","",""
"stops","stop_name","ga","Radharc an Mhuilinn","3-8260LL14866","",""
"stops","stop_name","ga","Radharc an Mhuilinn","3-8260LL14867","",""
"stops","stop_name","ga","Ionad Siopadóireachta Hazelmere","3-8260LL14906","",""
"stops","stop_name","ga","Ionad Siopadóireachta Hazelmere","3-8260LL14911","",""
"stops","stop_name","ga","Feirm an Choláiste","3-8260PB000962","",""
"stops","stop_name","ga","Baile Phiarais","3-8260PB000974","",""
"stops","stop_name","ga","Col an Droichid Nua","3-8260PB000976","",""
"stops","stop_name","ga","Páirc an Choláiste","3-8260PB000979","",""
"stops","stop_name","ga","Baile Phiarais","3-8260PB000983","",""
"stops","stop_name","ga","Coláiste Dhroichead Nua","3-8260PB000985","",""
"stops","stop_name","ga","Feirm an Choláiste","3-8260PB000994","",""
"stops","stop_name","ga","Clós Choill an Chip","3-8260PB000997","",""
"stops","stop_name","ga","Díseart Diarmada","3-8260PB001118","",""
"stops","stop_name","ga","Díseart Diarmada","3-8260PB001119","",""
"stops","stop_name","ga","Clochar na Trócaire","3-8260PB10032","",""
"stops","stop_name","ga","Ascaill Mhóin Réad","3-8260PB10033","",""
"stops","stop_name","ga","Bóthar na Moireile","3-8260PB10034","",""
"stops","stop_name","ga","Ard an tseanbhaile","3-8260PB10035","",""
"stops","stop_name","ga","Timp na Solláin","3-8260PB10036","",""
"stops","stop_name","ga","An Seandroichid","3-8260PB10037","",""
"stops","stop_name","ga","An Seandroichid","3-8260PB10063","",""
"stops","stop_name","ga","Timp na Solláin","3-8260PB10064","",""
"stops","stop_name","ga","Ard an tseanbhaile","3-8260PB10065","",""
"stops","stop_name","ga","Bóthar na Moireile","3-8260PB10066","",""
"stops","stop_name","ga","Ascaill Mhóin Réad","3-8260PB10067","",""
"stops","stop_name","ga","Clochar na Trócaire","3-8260PB10068","",""
"stops","stop_name","ga","An Chloch","3-827000001","",""
"stops","stop_name","ga","An Chloch","3-827000005","",""
"stops","stop_name","ga","Baile an Phoill","3-827000051","",""
"stops","stop_name","ga","Gleann Doimhin","3-827000074","",""
"stops","stop_name","ga","An Móinín Rua","3-827000083","",""
"stops","stop_name","ga","Caisleán an Chomair","3-827000084","",""
"stops","stop_name","ga","An Dún Mór","3-827000087","",""
"stops","stop_name","ga","An Dún Mór","3-827000088","",""
"stops","stop_name","ga","Crois De Hindeberg","3-827000099","",""
"stops","stop_name","ga","Crois De Hindeberg","3-827000100","",""
"stops","stop_name","ga","Áth na nurlainn","3-8270B1553301","",""
"stops","stop_name","ga","Baile an Phoill","3-8270B331981","",""
"stops","stop_name","ga","Fiodh Dúin","3-8270B332871","",""
"stops","stop_name","ga","Cill Chainnigh Stáisiún Mhic Dhonnchadha","3-8270B3378001","",""
"stops","stop_name","ga","Baile Sheáin","3-8270B3382501","",""
"stops","stop_name","ga","Baile Sheáin","3-8270B3382502","",""
"stops","stop_name","ga","Baile an Phoill","3-8270B3580801","",""
"stops","stop_name","ga","Fiodh Dúin","3-8270B3580901","",""
"stops","stop_name","ga","Bóthar Urumhan","3-8270B5571201","",""
"stops","stop_name","ga","Bóthar Urumhan","3-8270CD10313","",""
"stops","stop_name","ga","Bóthar Urumhan","3-8270CD10314","",""
"stops","stop_name","ga","Bóthar an Choláiste","3-8270CD10315","",""
"stops","stop_name","ga","Bóthar an Choláiste","3-8270CD10316","",""
"stops","stop_name","ga","Cill Chainnigh Stáisiún Mhic Dhonnchadha","3-8270CD10325","",""
"stops","stop_name","ga","Cill Chainnigh Stáisiún Mhic Dhonnchadha","3-8270CD10326","",""
"stops","stop_name","ga","Gleann Doimhin","3-8270CD10332","",""
"stops","stop_name","ga","Áth na nurlainn","3-8270LL10030","",""
"stops","stop_name","ga","Callainn","3-8270LL10866","",""
"stops","stop_name","ga","Tigh na hinse","3-8270LL10868","",""
"stops","stop_name","ga","Tigh na hinse","3-8270LL10869","",""
"stops","stop_name","ga","Páirc Taiscéalaíochta","3-8270LL11283","",""
"stops","stop_name","ga","Páirc Taiscéalaíochta","3-8270LL11284","",""
"stops","stop_name","ga","Caisleán an Chomair","3-8270LL11286","",""
"stops","stop_name","ga","An Móinín Rua","3-8270LL11289","",""
"stops","stop_name","ga","Tulchacht","3-8270LL12121","",""
"stops","stop_name","ga","Cnoc Boilcín","3-8270LL12123","",""
"stops","stop_name","ga","Cnoc Boilcín","3-8270LL12124","",""
"stops","stop_name","ga","Dún Feart","3-8270LL12125","",""
"stops","stop_name","ga","Dún Feart","3-8270LL12126","",""
"stops","stop_name","ga","Inis Snag","3-8270LL12127","",""
"stops","stop_name","ga","Inis Snag","3-8270LL12128","",""
