"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-8340LL11485","11485","Southknock","","52.388476","-6.941171","","","0","","Europe/Dublin","0","",""
"3-8340LL11486","11486","Woodland Grove","","52.383823","-6.941763","","","0","","Europe/Dublin","0","",""
"3-8340LL11487","11487","Woodland Grove","","52.383899","-6.94185","","","0","","Europe/Dublin","0","",""
"3-8340LL11488","11488","Southknock","","52.38849","-6.941276","","","0","","Europe/Dublin","0","",""
"3-8340LL11489","11489","Killurin","","52.38365","-6.57787","","","0","","Europe/Dublin","0","",""
"3-8340LL11490","11490","Parnell Road","","52.50016","-6.57087","","","0","","Europe/Dublin","0","",""
"3-8340LL11491","11491","Parnell Road","","52.50058","-6.57083","","","0","","Europe/Dublin","0","",""
"3-8340LL11626","11626","Esmonde Street","","52.675991","-6.286884","","","0","","Europe/Dublin","0","",""
"3-8340LL11627","11627","Esmonde Street","","52.676053","-6.286803","","","0","","Europe/Dublin","0","",""
"3-8340LL11628","11628","Gorey Shopping Centre","","52.67104","-6.29684","","","0","","Europe/Dublin","0","",""
"3-8340LL11629","11926","Tesco Extra Gorey","","52.670684","-6.300834","","","0","","Europe/Dublin","0","",""
"3-8340LL11630","11630","Gorey Hospital","","52.67398","-6.30003","","","0","","Europe/Dublin","0","",""
"3-8340LL11637","11637","Irishtown","","52.398229","-6.937742","","","0","","Europe/Dublin","0","",""
"3-8340LL11638","11638","Irishtown","","52.397806","-6.938306","","","0","","Europe/Dublin","0","",""
"3-8340LL11639","11639","Rathgarogue","","52.430882","-6.865648","","","0","","Europe/Dublin","0","",""
"3-8340LL11640","11640","Rathgarogue","","52.430736","-6.865425","","","0","","Europe/Dublin","0","",""
"3-8340LL11643","11643","Ballywilliam","","52.447843","-6.86462","","","0","","Europe/Dublin","0","",""
"3-8340LL11644","11644","Ballywilliam","","52.448114","-6.861962","","","0","","Europe/Dublin","0","",""
"3-8340LL11645","11645","Ballindaggin","","52.569473","-6.688313","","","0","","Europe/Dublin","0","",""
"3-8340LL11646","11646","Marconi Park","","52.50616","-6.58474","","","0","","Europe/Dublin","0","",""
"3-8340LL11647","11647","Marconi Park","","52.506146","-6.584617","","","0","","Europe/Dublin","0","",""
"3-8340LL11648","11648","Cluain Charman","","52.502752","-6.584138","","","0","","Europe/Dublin","0","",""
"3-8340LL11649","11649","Cluain Charman","","52.502682","-6.584182","","","0","","Europe/Dublin","0","",""
"3-8340LL11650","11650","Ross Road","","52.501488","-6.578962","","","0","","Europe/Dublin","0","",""
"3-8340LL11651","11651","Ross Road","","52.501425","-6.578855","","","0","","Europe/Dublin","0","",""
"3-8340LL11652","11652","Saint Patrick's Street","","52.503247","-6.574333","","","0","","Europe/Dublin","0","",""
"3-8340LL11653","11653","Saint Patrick's Street","","52.503229","-6.574223","","","0","","Europe/Dublin","0","",""
"3-8340LL11654","11654","Saint Senan's Church","","52.50212","-6.56253","","","0","","Europe/Dublin","0","",""
"3-8340LL11655","11655","Saint Senan's Church","","52.50207","-6.56266","","","0","","Europe/Dublin","0","",""
"3-8340LL11656","11656","Father Cullen Terrace","","52.500295","-6.558083","","","0","","Europe/Dublin","0","",""
"3-8340LL11657","11657","Father Cullen Terrace","","52.500191","-6.558061","","","0","","Europe/Dublin","0","",""
"3-8340LL11658","11658","Saint Moling's Terrace","","52.499492","-6.554586","","","0","","Europe/Dublin","0","",""
"3-8340LL11659","11659","Saint Moling's Terrace","","52.499386","-6.554704","","","0","","Europe/Dublin","0","",""
"3-8340LL11664","11664","Esmonde Road","","52.495607","-6.561544","","","0","","Europe/Dublin","0","",""
"3-8340LL11665","11665","Esmonde Road","","52.495659","-6.561542","","","0","","Europe/Dublin","0","",""
"3-8340LL11891","11891","Drimagh","","52.26187","-6.387836","","","0","","Europe/Dublin","0","",""
"3-8340LL11892","12055","Drimagh","","52.262014","-6.387828","","","0","","Europe/Dublin","0","",""
"3-8340LL13207","13207","Marina","","52.391535","-6.949743","","","0","","Europe/Dublin","0","",""
"3-8340LL13208","13208","Marina","","52.391512","-6.950018","","","0","","Europe/Dublin","0","",""
"3-8340LL13209","13209","Pearse Park","","52.389187","-6.951269","","","0","","Europe/Dublin","0","",""
"3-8340LL13210","13210","Pearse Park","","52.388619","-6.951528","","","0","","Europe/Dublin","0","",""
"3-8340LL14000","14000","Cois Mara","","52.264292","-6.39221","","","0","","Europe/Dublin","0","",""
"3-8340LL14001","14374","Curraghmore","","52.253706","-6.831277","","","0","","Europe/Dublin","0","",""
"3-8340LL14002","14373","Kinnagh","","52.267046","-6.83501","","","0","","Europe/Dublin","0","",""
"3-8340LL14003","14372","Ballytarsna","","52.284234","-6.841243","","","0","","Europe/Dublin","0","",""
"3-8340LL14004","14371","Gusserane","","52.307061","-6.857956","","","0","","Europe/Dublin","0","",""
"3-8340LL14005","14370","Newbawn","","52.342872","-6.791586","","","0","","Europe/Dublin","0","",""
"3-8340LL14006","14369","Tesco New Ross","","52.39042","-6.9284","","","0","","Europe/Dublin","0","",""
"3-8340LL14007","14368","Charleton Hill","","52.389907","-6.940548","","","0","","Europe/Dublin","0","",""
"3-8340LL14010","14365","Charleton Hill","","52.389934","-6.940675","","","0","","Europe/Dublin","0","",""
"3-8340LL14012","14364","Newbawn","","52.342756","-6.791375","","","0","","Europe/Dublin","0","",""
"3-8340LL14013","14363","Gusserane","","52.307222","-6.85795","","","0","","Europe/Dublin","0","",""
"3-8340LL14014","14362","Kinnagh","","52.267315","-6.83483","","","0","","Europe/Dublin","0","",""
"3-8340LL14015","14361","Curraghmore","","52.253729","-6.831252","","","0","","Europe/Dublin","0","",""
"3-8340LL14016","14360","Ballycullane","","52.280103","-6.839647","","","0","","Europe/Dublin","0","",""
"3-8340LL14017","13807","Ballynabanoge","","52.43787","-6.90637","","","0","","Europe/Dublin","0","",""
"3-8340LL14068","14068","Kilmacoe","","52.397029","-6.372284","","","0","","Europe/Dublin","0","",""
"3-8340LL14504","14504","Ballynabanoge","","52.43789","-6.90646","","","0","","Europe/Dublin","0","",""
"3-8340LL14824","14824","Johnstown Castle Gate","","52.29623","-6.50608","","","0","","Europe/Dublin","0","",""
"3-8340PB003122","13806","Island Road","","52.50511","-6.56985","","","0","","Europe/Dublin","0","",""
"3-8340PB003126","13805","Island Road","","52.50515","-6.56977","","","0","","Europe/Dublin","0","",""
"3-8340PB003206","11381","The Faythe","","52.332962","-6.457646","","","0","","Europe/Dublin","0","",""
"3-8340PB003208","13804","Saint John of God School","","52.330947","-6.454092","","","0","","Europe/Dublin","0","",""
"3-8340PB003232","13803","Ferrybank","","52.345917","-6.455683","","","0","","Europe/Dublin","0","",""
"3-8340PB13066","13066","Kildermot","","52.686503","-6.216434","","","0","","Europe/Dublin","0","",""
"3-8340PB13067","13067","Ballymoney","","52.680319","-6.220375","","","0","","Europe/Dublin","0","",""
"3-8340PB13068","13068","Killenagh","","52.590629","-6.27689","","","0","","Europe/Dublin","0","",""
"3-8340PB13069","13069","Ballycanew","","52.608934","-6.304289","","","0","","Europe/Dublin","0","",""
"3-8340PB13070","13070","Ballycanew","","52.609009","-6.304035","","","0","","Europe/Dublin","0","",""
"3-8340PB13071","13071","Killenagh","","52.59089","-6.27701","","","0","","Europe/Dublin","0","",""
"3-8340PB13072","13072","Kildermot","","52.68653","-6.21654","","","0","","Europe/Dublin","0","",""
"3-8340PB14738","14738","Piercetown","","52.28864","-6.48953","","","0","","Europe/Dublin","0","",""
"3-8340PB14756","14756","Lidl Wexford","","52.32931","-6.48079","","","0","","Europe/Dublin","0","",""
"3-8340PB14830","14830","Fortyacres","","52.29281","-6.49761","","","0","","Europe/Dublin","0","",""
"3-8340PB14937","14937","Curracloe","","52.39295","-6.38824","","","0","","Europe/Dublin","0","",""
"3-8340PB14938","14938","Kilmacoe","","52.39721","-6.37232","","","0","","Europe/Dublin","0","",""
"3-8340WB11666","11666","Millquarter","","52.668376","-6.291396","","","0","","Europe/Dublin","0","",""
"3-8340WB11667","11667","Ballycanew","","52.609909","-6.304713","","","0","","Europe/Dublin","0","",""
"3-8340WB11668","11668","Courtballyedmond","","52.553258","-6.341833","","","0","","Europe/Dublin","0","",""
"3-8340WB11669","11669","Ballyedmond","","52.542066","-6.342159","","","0","","Europe/Dublin","0","",""
"3-8340WB11670","11670","Oulart","","52.506169","-6.38706","","","0","","Europe/Dublin","0","",""
"3-8340WB11671","11671","Ballaghkeen","","52.477733","-6.415169","","","0","","Europe/Dublin","0","",""
"3-8340WB11672","11672","Ballytramon","","52.377818","-6.450585","","","0","","Europe/Dublin","0","",""
"3-8340WB11905","11905","Rosslare Road","","52.312967","-6.45719","","","0","","Europe/Dublin","0","",""
"3-8340WB11907","14674","Redmond Square","","52.34333","-6.46576","","","0","","Europe/Dublin","0","",""
"3-835000001","12019","Kilough","","53.16465","-6.16548","","","0","","Europe/Dublin","0","",""
"3-835000002","12010","Calary","","53.1472","-6.16508","","","0","","Europe/Dublin","0","",""
"3-835000005","13981","Laragh","","53.008746","-6.299152","","","0","","Europe/Dublin","0","",""
"3-835000012","12011","Laragh","","53.00854","-6.29665","","","0","","Europe/Dublin","0","",""
"3-835000014","13322","Roundwood","","53.064857","-6.224466","","","0","","Europe/Dublin","0","",""
"3-835000016","12018","Roundwood","","53.06497","-6.22456","","","0","","Europe/Dublin","0","",""
"3-835000017","13323","Ballianastoe Golf C","","53.104404","-6.195027","","","0","","Europe/Dublin","0","",""
"3-835000018","13324","Calary","","53.147099","-6.164996","","","0","","Europe/Dublin","0","",""
"3-835000019","13325","Kilough","","53.164561","-6.165402","","","0","","Europe/Dublin","0","",""
"3-835000020","14874","Rathdrum Bridge","","52.936532","-6.22782","","","0","","Europe/Dublin","0","",""
"3-835000023","13326","Wicklow Gap","","53.041689","-6.396225","","","0","","Europe/Dublin","0","",""
"3-835000024","12089","Blessington Business Park","","53.17601","-6.53045","","","0","","Europe/Dublin","0","",""
"3-835000025","12090","Eadestown","","53.202668","-6.578084","","","0","","Europe/Dublin","0","",""
"3-835000041","13327","Ballianastoe Golf C","","53.104443","-6.195205","","","0","","Europe/Dublin","0","",""
"3-835000043","12012","Glendalough","","53.0105","-6.32376","","","0","","Europe/Dublin","0","",""
"3-835000082","13979","Templerainy","","52.822786","-6.145154","","","0","","Europe/Dublin","0","",""
"3-835000083","13978","Arklow","","52.822954","-6.145787","","","0","","Europe/Dublin","0","",""
"3-835000090","14875","Wicklow","","52.98063","-6.04331","","","0","","Europe/Dublin","0","",""
"3-835000094","13328","Roundwood","","53.061627","-6.224211","","","0","","Europe/Dublin","0","",""
"3-8350B0351751","351751","Hollywood","","53.09205","-6.60692","","","0","","Europe/Dublin","0","",""
"3-8350B0351761","351761","Hollywood","","53.0907","-6.60655","","","0","","Europe/Dublin","0","",""
"3-8350B102301","102301","Kilmurry","","53.160128","-6.128907","","","0","","Europe/Dublin","0","",""
"3-8350B1023101","102311","Glenview","","53.145959","-6.124156","","","0","","Europe/Dublin","0","",""
"3-8350B102391","102391","Ashford (Romany Stone)","","53.012967","-6.107432","","","0","","Europe/Dublin","0","",""
"3-8350B102401","102401","Ballinalea","","53.005511","-6.103175","","","0","","Europe/Dublin","0","",""
"3-8350B1024101","102411","Rathnew","","52.994812","-6.080657","","","0","","Europe/Dublin","0","",""
"3-8350B1024201","102421","Wicklow Retail Park","","52.986111","-6.056302","","","0","","Europe/Dublin","0","",""
"3-8350B1024301","102431","Bollarney South","","52.982258","-6.049907","","","0","","Europe/Dublin","0","",""
"3-8350B102441","102441","Grand Hotel","","52.980422","-6.04707","","","0","","Europe/Dublin","0","",""
"3-8350B1060401","106041","Ballynerrin Road","","52.970465","-6.056543","","","0","","Europe/Dublin","0","",""
"3-8350B1060501","106051","Convent Road","","52.976033","-6.041416","","","0","","Europe/Dublin","0","",""
"3-8350B106061","106061","Convent Road","","52.975623","-6.041658","","","0","","Europe/Dublin","0","",""
"3-8350B1060801","106081","Bollarney South","","52.983184","-6.051563","","","0","","Europe/Dublin","0","",""
"3-8350B1060901","106091","Rathnew","","52.99397","-6.078028","","","0","","Europe/Dublin","0","",""
"3-8350B1061001","106101","Rathdrum","","52.92848","-6.23218","","","0","","Europe/Dublin","0","",""
"3-8350B106121","106121","Arklow Methodist Ch","","52.800957","-6.148013","","","0","","Europe/Dublin","0","",""
"3-8350B1061401","106141","Ashford (Ballinalea Northbound)","","53.00568","-6.10366","","","0","","Europe/Dublin","0","",""
"3-8350B1061501","106151","Ashford (Ashford House)","","53.012367","-6.108121","","","0","","Europe/Dublin","0","",""
"3-8350B1061601","106161","Rathmore","","53.052152","-6.092401","","","0","","Europe/Dublin","0","",""
"3-8350B106261","106261","Glenview Hotel","","53.14679","-6.124957","","","0","","Europe/Dublin","0","",""
"3-8350B1062701","106271","Kilmurry","","53.154954","-6.126261","","","0","","Europe/Dublin","0","",""
"3-8350B106441","14516","Woodenbridge","","52.83189","-6.23505","","","0","","Europe/Dublin","0","",""
"3-8350B106451","106451","Avoca Bridge","","52.856968","-6.216169","","","0","","Europe/Dublin","0","",""
"3-8350B1064601","106461","Meetings","","52.88437","-6.23253","","","0","","Europe/Dublin","0","",""
"3-8350B1064701","106471","Rathdrum","","52.928385","-6.23191","","","0","","Europe/Dublin","0","",""
"3-8350B106481","106481","Glenealy","","52.966627","-6.144883","","","0","","Europe/Dublin","0","",""
"3-8350B106641","106641","Woodenbridge","","52.830742","-6.234445","","","0","","Europe/Dublin","0","",""
"3-8350B110611","110611","Rosehill","","52.97205","-6.050848","","","0","","Europe/Dublin","0","",""
"3-8350B110621","110621","Wicklow Primary Health Centre","","52.989821","-6.068352","","","0","","Europe/Dublin","0","",""
"3-8350B110631","110631","Knockrobin","","52.992268","-6.072942","","","0","","Europe/Dublin","0","",""
"3-8350B110641","110641","Rathnew North","","52.997411","-6.085176","","","0","","Europe/Dublin","0","",""
"3-8350B110651","110651","Rathnew North","","52.996534","-6.083505","","","0","","Europe/Dublin","0","",""
"3-8350B110661","110661","Knockrobin","","52.991437","-6.070495","","","0","","Europe/Dublin","0","",""
"3-8350B110671","110671","Wicklow Primary Health Centre","","52.989418","-6.067974","","","0","","Europe/Dublin","0","",""
"3-8350B110681","110681","Rosehill","","52.972302","-6.049807","","","0","","Europe/Dublin","0","",""
"3-8350B110691","110691","Ballynerrin Road","","52.97084","-6.056268","","","0","","Europe/Dublin","0","",""
"3-8350B1313601","131361","Woodenbridge","","52.831048","-6.234433","","","0","","Europe/Dublin","0","",""
"3-8350B1313801","131381","Avoca Bridge","","52.858488","-6.215266","","","0","","Europe/Dublin","0","",""
"3-8350B1314901","131491","Meetings","","52.88454","-6.23256","","","0","","Europe/Dublin","0","",""
"3-8350B1316501","131651","Rathdrum Bridge","","52.936441","-6.227765","","","0","","Europe/Dublin","0","",""
"3-8350B1317801","131781","Glenealy","","52.966501","-6.144874","","","0","","Europe/Dublin","0","",""
"3-8350B1333401","133341","Blessington","","53.171675","-6.531235","","","0","","Europe/Dublin","0","",""
"3-8350B1334901","133491","Annalecky Cross","","53.037356","-6.635333","","","0","","Europe/Dublin","0","",""
"3-8350B133651","133651","Baltinglass (Opp Cattlemart)","","52.94303","-6.712237","","","0","","Europe/Dublin","0","",""
"3-8350B133652","133652","Baltinglass","","52.943013","-6.712342","","","0","","Europe/Dublin","0","",""
"3-8350B1339301","133931","Kiltegan","","52.904161","-6.606758","","","0","","Europe/Dublin","0","",""
"3-8350B133932","133932","Kiltegan","","52.90449","-6.606832","","","0","","Europe/Dublin","0","",""
"3-8350B134391","134391","Tinahealy","","52.79936","-6.46439","","","0","","Europe/Dublin","0","",""
"3-8350B134501","134501","Shilelagh","","52.75546","-6.533995","","","0","","Europe/Dublin","0","",""
"3-8350B134551","134551","Carnew","","52.70967","-6.49827","","","0","","Europe/Dublin","0","",""
"3-8350B1355301","135531","Arklow","","52.798352","-6.1568","","","0","","Europe/Dublin","0","",""
"3-8350B1355401","135541","Tourist Office","","52.797755","-6.15942","","","0","","Europe/Dublin","0","",""
